Game_ID,Prompt,Color,Category,Response,Response_Probability,Response_Surprisal,Correct_Answer,Probability_Correct,Surprisal_Correct,Correct
271,"['CAN', 'CURE', 'DRY']",green,WAYS TO PRESERVE FOOD,POM,9.8703403637046e-06,16.628468734636197,FREEZE,8.726517108925691e-08,23.45001879279012,False
271,"['BITE', 'EDGE', 'PUNCH']",blue,SHARP QUALITY,POM,7.961888854879362e-07,20.26038593214846,SPICE,2.360556692337923e-07,22.01436953235092,False
271,"['CONDO', 'HAW', 'HERO']",purple,BIRDS MINUS LAST LETTER,PEKE,3.495165401545819e-06,18.126207839519278,LOO,9.220538288445823e-08,23.370573782478704,False
272,"['DOWN', 'INHALE', 'SCARF']",yellow,EAT VORACIOUSLY,WOLF,4.0758823161013424e-06,17.90445617248876,WOLF,4.0758823161013424e-06,17.90445617248876,True
272,"['CONCENTRATION', 'DEGREE', 'MAJOR']",green,AREAS OF ACADEMIC FOCUS,WOLF,3.2697769256628817e-06,18.222376355379936,MINOR,4.783442619782363e-08,24.317375466662334,False
272,"['BLANKET', 'BROAD', 'GENERAL']",blue,UNIVERSAL,POM,2.1119694793014787e-05,15.531051488404536,SWEEPING,5.802487521577859e-07,20.716825149197074,False
272,"['BAR', 'CADET', 'HEATER']",purple,SPACE ___,WOLF,3.640228214862873e-06,18.067539669963352,STATION,8.701486109430334e-08,23.45416294209041,False
273,"['BALL', 'BONE', 'FRISBEE']",yellow,THINGS A DOG CAN FETCH,POM,2.4773091809038306e-06,18.622794633755387,STICK,4.882085704593919e-07,20.96599904248302,False
273,"['BLOCK', 'COVER', 'HIDE']",green,CONCEAL,POM,2.6963352866005152e-06,18.500568663961758,OBSCURE,2.9502794518521114e-07,21.692645050514457,False
273,"['COMMAND', 'CONTROL', 'OPTION']",blue,MAC KEYBOARD KEYS,POM,2.808872977766441e-06,18.441577184621316,SHIFT,1.9512843607571995e-07,22.289072626930814,False
273,"['BLANK', 'FLAKE', 'FORGET']",purple,EXPERIENCE A MEMORY LAPSE,POM,2.5909985197358765e-06,18.558060378032458,SPACE,2.5909985197358765e-06,18.558060378032458,False
274,"['BABY', 'MOTHER', 'PAMPER']",yellow,TREAT WITH EXCESSIVE CARE,POM,1.268081064154103e-06,19.58892159426097,SPOIL,5.214676548348507e-07,20.87091889498817,False
274,"['BOOTY', 'BUM', 'CAN']",green,BACKSIDE,POM,1.1612497701207758e-06,19.715890258309916,REAR,9.01457539725925e-08,23.403165219376373,False
274,"['ROBE', 'SLIPPERS', 'TOWEL']",blue,THINGS IN A SPA LOCKER ROOM,LAB,1.2020660733469413e-06,19.666052371220072,WASHCLOTH,9.291663900512503e-07,20.037559694506648,False
274,"['CRADLE', 'EYE', 'MEOW']",purple,CAT’S ___,MOUTH,1.2508775171227171e-06,19.608628038086348,PAJAMAS,1.8295813219992851e-07,22.38198312159404,False
275,"['CLASS', 'DIVISION', 'RANK']",yellow,SECTION,POM,1.9554741811589338e-05,15.642121986670668,TIER,7.325147066694626e-07,20.38063893945329,False
275,"['AND', 'ALSO', 'PLUS']",green,INCLUDING,POM,1.7884489352582023e-05,15.77093154810898,WITH,1.2433270967449062e-05,16.295434581286916,False
275,"['BOSTON', 'GOLDEN', 'LAB']",blue,"DOG BREEDS,  INFORMALLY",STOOGE,1.7513935745228082e-05,15.801137150683406,PIT,2.061504801531555e-06,18.887870747856773,False
275,"['DADDY', 'HARLEM', 'HOWL']",purple,FAMOUS POEMS,AMIGO,1.3652542293129954e-05,16.16047084840696,IF,1.3116205991536845e-05,16.218290009722278,False
276,"['CANDY', 'COSTUME', 'DECORATIONS']",yellow,HALLOWEEN PURCHASES,KING,5.239359325059922e-06,17.542178161200518,PUMPKIN,5.2251330373565e-08,24.189956988911874,False
276,"['ANISE', 'FENNEL', 'LICORICE']",green,PLANTS WITH SIMILAR FLAVORS,KING,6.114278676250251e-06,17.319386260527175,TARRAGON,2.208879692489063e-07,22.110181820337736,False
276,"['BEAN', 'MELON', 'NOODLE']",blue,FOOD SLANG FOR HEAD,PIT,4.9364766709913965e-06,17.62808686007341,NUT,4.9364766709913965e-06,17.62808686007341,False
276,"['BAGUETTE', 'EMERALD', 'PRINCESS']",purple,GEMSTONE CUTS,PIT,6.2363587858271785e-06,17.290864638779865,RADIANT,2.469655555614736e-07,21.949186821939364,False
277,"['HIT', 'SMASH', 'SUCCESS']",yellow,BOX OFFICE VICTORY,PEKE,2.7944181510974886e-06,18.449020650446233,WINNER,7.235996122290089e-07,20.398305029380403,False
277,"['BUMP', 'SERVE', 'SET']",green,VOLLEYBALL MOVES,PIT,2.6099207843799377e-06,18.54756255015988,SPIKE,5.0283937014228286e-08,24.24532714815231,False
277,"['MOO', 'NEW', 'PIE']",blue,HOMOPHONES OF GREEK LETTERS,PIT,2.400046469119843e-06,18.66850623010716,ROW,8.55858388604247e-07,20.15612455795835,False
277,"['DADDY', 'DAY', 'JACKIE']",purple,___-O,TENOR,1.57363319885917e-06,19.27746926981049,JELL,2.5427735295124876e-07,21.90709368916689,False
278,"['BLAST', 'KNOCK', 'SLAM']",yellow,CRITICIZE,POM,3.242398179281736e-06,18.234507298949516,TRASH,5.309404400577478e-07,20.844946633036535,False
278,"['APOLOGIES', 'OOPS', 'PARDON']",green,“MY MISTAKE!”,POM,4.135305516683729e-06,17.8835746495716,SORRY,6.1912235338468236e-09,27.267128305325368,False
278,"['DEFENSE', 'EXCUSE', 'OUT']",blue,ALIBI,POM,2.7149030756845605e-06,18.490667875797396,REASON,1.0715741609601537e-06,19.831836870549058,False
278,"['DATE', 'DEAD', 'DIRTY']",purple,PLAY ___,POM,3.101436277574976e-06,18.298632085868963,DOH,3.3555554068698257e-07,21.50694508514241,False
279,"['CONTRACT', 'LESSEN', 'REDUCE']",yellow,GET SMALLER,PEKE,1.2126243973398232e-06,19.653435815245363,SHRINK,2.012010646978979e-08,25.566786819609966,False
279,"['BUSINESS', 'COACH', 'FIRST']",green,AIRLINE CLASSES,POM,1.3190974641474895e-06,19.53201740439548,PREMIUM,2.6913665962524647e-08,25.147085842452242,False
279,"['CHECK', 'REVIEW', 'SCREEN']",blue,"EXAMINE,  AS AN APPLICANT",POM,1.7574360526850796e-06,19.11809637399652,VET,1.7574360526850796e-06,19.11809637399652,False
279,"['FINALE', 'PILOT', 'PREMIERE']",purple,NOTABLE TV EPISODES,PEKE,1.7181090470330673e-06,19.150746963219635,SPECIAL,1.6188383256121597e-07,22.558537754225437,False
280,"['ABSURDITY', 'FOLLY', 'MADNESS']",yellow,FOOLISHNESS,POM,2.3360910290648462e-06,18.70747207737434,NONSENSE,5.092227297609497e-07,20.905199847129502,False
280,"['ADVANCE', 'MARCH', 'PROGRESS']",green,MOVE FORWARD,POM,2.0194388525851537e-06,18.917614106574945,PUSH,2.0194388525851537e-06,18.917614106574945,False
280,"['CHEESE', 'FEET', 'GARBAGE']",blue,THINGS THAT MIGHT STINK,POM,2.5584934064681875e-06,18.576274053962504,SKUNK,6.407317698631232e-08,23.895704232639737,False
280,"['CUT', 'FAKE', 'FREEZE']",purple,WORDS AFTER “DEEP”,POM,2.3699799385212827e-06,18.68669372231809,SIX,6.715829004022567e-10,30.471715451503574,False
281,"['CYCLE', 'PHASE', 'ROUND']",yellow,SEGMENT OF A PROCESS,TENOR,1.8964631181006553e-06,19.0082572545603,STAGE,1.1436906532935609e-07,23.05979978107317,False
281,"['CYGNUS', 'GEMINI', 'ORION']",green,CONSTELLATIONS,MOUTH,8.305361006932799e-06,16.877525690529385,PEGASUS,2.1088678181513387e-07,22.17702799301252,False
281,"['CYCLONE', 'GALAXY', 'SNAIL']",blue,SPIRALS IN NATURE,MOUTH,8.368872840947006e-06,16.866535242400367,SUNFLOWER,8.665888451275805e-09,26.782005187861937,False
281,"['CYCLOPS', 'MONOLOGUE', 'SOLITAIRE']",purple,ASSOCIATED WITH “ONE”,MOUTH,8.127464752760716e-06,16.90876317508373,UNICYCLE,1.8290710386281717e-06,19.06045746083879,False
282,"['CAST', 'GENRE', 'PLOT']",yellow,MOVIE SUMMARY INFO,AMIGO,5.115688850310107e-07,20.898568145841434,TITLE,2.7837054972223996e-07,21.776490075212752,False
282,"['AFFECT', 'AIRS', 'CHARADE']",green,PRETENSE,PIT,3.1583309123561776e-07,21.59433432752751,FRONT,1.5782914886131039e-07,22.59513298842845,False
282,"['BERRY', 'KING', 'PAGE']",blue,FAMOUS GUITARISTS,PIT,3.9834415588302363e-07,21.259481254952284,WATERS,3.0112613558230805e-07,21.66312873516373,False
282,"['FIDDLE', 'GUESS', 'NATURE']",purple,SECOND ___,PEKE,5.484779990183597e-07,20.798062912942598,WIND,1.150303035046818e-07,23.05148269037401,False
